21.922,7.0,0.47
22.025,7.0,0.47
22.127,7.0,0.47
22.225,7.0,0.47
22.328,19.0,0.48
22.43,19.0,0.47
22.532,19.0,0.33
22.635,19.0,-0.04
22.733,19.0,-0.6
22.836,19.0,-0.68
22.938,19.0,-0.75
23.04,19.0,-0.8
23.139,19.0,-0.85
23.241,19.0,-0.89
23.343,19.0,-0.91
23.442,19.0,-0.95
23.544,19.0,-0.97
23.647,19.0,-0.98
23.745,19.0,-0.99
23.847,19.0,-1.0
23.95,19.0,-1.0
24.048,19.0,-1.0
24.15,19.0,-1.0
24.253,19.0,-1.0
24.355,19.0,-1.0
24.453,19.0,-1.0
24.556,19.0,-1.0
24.658,19.0,-1.01
24.756,19.0,-1.01
24.859,19.0,-1.01
24.961,19.0,-1.01
25.059,19.0,-1.01
25.162,19.0,-1.01
25.264,19.0,-1.01
25.367,19.0,-1.01
25.465,19.0,-1.01
25.567,19.0,-1.02
25.67,19.0,-1.01
25.768,19.0,-1.01
25.87,31.0,-1.01
25.973,31.0,-1.03
26.075,31.0,-1.27
26.174,31.0,-1.68
26.276,31.0,-1.94
26.378,31.0,-2.25
26.477,31.0,-2.35
26.579,31.0,-2.41
26.681,31.0,-2.46
26.784,31.0,-2.5
26.882,31.0,-2.52
26.985,31.0,-2.54
27.087,31.0,-2.56
27.185,31.0,-2.57
27.288,31.0,-2.57
27.39,31.0,-2.58
27.488,31.0,-2.57
27.591,31.0,-2.58
27.693,31.0,-2.58
27.791,31.0,-2.58
27.894,31.0,-2.58
27.996,31.0,-2.58
28.099,31.0,-2.58
28.197,31.0,-2.59
28.299,31.0,-2.59
28.402,31.0,-2.59
28.5,31.0,-2.59
28.602,31.0,-2.57
28.705,31.0,-2.56
28.803,31.0,-2.56
28.906,31.0,-2.56
29.008,31.0,-2.56
29.11,31.0,-2.56
29.209,31.0,-2.57
29.311,31.0,-2.56
29.413,31.0,-2.56
29.512,31.0,-2.56
29.614,31.0,-2.55
29.716,40.0,-2.55
29.815,40.0,-2.55
29.917,40.0,-2.64
30.02,40.0,-3.25
30.122,40.0,-3.41
30.22,40.0,-3.5
30.323,40.0,-3.57
30.425,40.0,-3.61
30.523,40.0,-3.64
30.626,40.0,-3.64
30.728,40.0,-3.66
30.827,40.0,-3.67
30.929,40.0,-3.67
31.031,40.0,-3.68
31.134,40.0,-3.68
31.232,40.0,-3.68
31.334,40.0,-3.68
31.437,40.0,-3.68
31.535,40.0,-3.67
31.637,40.0,-3.68
31.74,40.0,-3.67
31.838,40.0,-3.68
31.941,40.0,-3.68
32.043,40.0,-3.68
32.141,40.0,-3.68
32.244,40.0,-3.68
32.346,40.0,-3.69
32.448,40.0,-3.7
32.547,40.0,-3.71
32.649,40.0,-3.71
32.752,40.0,-3.7
32.85,40.0,-3.69
32.952,47.0,-3.69
33.055,47.0,-3.73
33.157,47.0,-4.07
33.256,47.0,-4.47
33.358,47.0,-4.64
33.46,47.0,-4.71
33.559,47.0,-4.75
33.661,47.0,-4.76
33.763,47.0,-4.76
33.862,47.0,-4.75
33.964,47.0,-4.77
34.066,47.0,-4.78
34.165,47.0,-4.78
34.267,47.0,-4.78
34.369,47.0,-4.79
34.472,47.0,-4.79
34.57,47.0,-4.79
34.672,47.0,-4.79
34.775,47.0,-4.79
34.873,47.0,-4.78
34.976,47.0,-4.77
35.078,47.0,-4.77
35.176,47.0,-4.78
35.279,47.0,-4.79
35.381,47.0,-4.79
35.479,47.0,-4.78
35.582,47.0,-4.76
35.684,47.0,-4.75
35.787,47.0,-4.76
35.885,47.0,-4.8
35.988,47.0,-4.79
36.09,53.0,-4.78
36.192,53.0,-4.8
36.294,53.0,-5.11
36.393,53.0,-5.59
36.495,53.0,-5.78
36.598,53.0,-5.9
36.696,53.0,-5.9
36.798,53.0,-5.91
36.901,53.0,-5.92
36.999,53.0,-5.93
37.102,53.0,-5.92
37.204,53.0,-5.9
37.306,53.0,-5.92
37.405,53.0,-5.92
37.507,53.0,-5.91
37.609,53.0,-5.9
37.708,53.0,-5.91
37.81,53.0,-5.92
37.912,53.0,-5.93
38.011,53.0,-5.91
38.113,53.0,-5.85
38.216,53.0,-5.82
38.314,53.0,-5.82
38.416,53.0,-5.84
38.519,53.0,-5.84
38.621,53.0,-5.82
38.72,53.0,-5.82
38.822,53.0,-5.87
38.924,60.0,-5.89
39.026,60.0,-5.96
39.125,60.0,-6.5
39.227,60.0,-7.13
39.329,60.0,-7.29
39.428,60.0,-7.33
39.53,60.0,-7.34
39.633,60.0,-7.33
39.731,60.0,-7.3
39.833,60.0,-7.28
39.936,60.0,-7.26
40.034,60.0,-7.27
40.137,60.0,-7.28
40.239,60.0,-7.28
40.341,60.0,-7.31
40.44,60.0,-7.31
40.542,60.0,-7.27
40.644,60.0,-7.27
40.743,60.0,-7.31
40.845,60.0,-7.34
40.948,60.0,-7.35
41.046,60.0,-7.34
41.148,60.0,-7.32
41.25,60.0,-7.31
41.353,60.0,-7.29
41.451,60.0,-7.31
41.554,60.0,-7.31
41.656,60.0,-7.3
41.754,60.0,-7.28
41.857,68.0,-7.29
41.959,68.0,-7.37
42.062,68.0,-8.04
42.16,68.0,-8.87
42.263,68.0,-9.09
42.365,68.0,-9.09
42.463,68.0,-9.07
42.565,68.0,-9.06
42.668,68.0,-9.07
42.766,68.0,-9.11
42.869,68.0,-9.12
42.971,68.0,-9.15
43.069,68.0,-9.16
43.172,68.0,-9.13
43.275,68.0,-9.11
43.376,68.0,-9.1
43.475,68.0,-9.11
43.577,68.0,-9.13
43.679,68.0,-9.14
43.778,68.0,-9.16
43.88,68.0,-9.16
43.983,68.0,-9.13
44.081,68.0,-9.12
44.183,68.0,-9.12
44.286,68.0,-9.1
44.388,68.0,-9.06
44.486,68.0,-9.05
44.589,68.0,-9.05
44.691,68.0,-9.1
44.79,68.0,-9.15
44.892,68.0,-9.16
44.994,68.0,-9.16
45.093,68.0,-9.17
45.195,68.0,-9.18
